dim_production_location_id,country_code,country_name,dim_production_id,production_code,production_name,dim_auditorium_id,production_location_id,sales_start_date,production_location_premiere_date,production_location_start_date,production_location_end_date,production_location_derniere_date,is_expired,production_location_capacity,production_location_description,production_location_type,show_in_group_sales_reporting,show_in_group_salesreporting_name
740,ES,Spain,135,FNM,Fiebre del sabado noche MAD,47,ES - FNM - COL - 1,,,,,,0,1395,_N/A,Sit Down,1,Yes
741,ES,Spain,136,FNT,Fiebre del sabado noche Tour,124,ES - FNT - CARSED - 1,,,,,,0,0,_N/A,Tour,0,No
742,ES,Spain,137,CBT,Cabaret Tour,124,ES - CBT - CARSED - 1,,2015-10-30 00:00:00.000,2015-10-30 00:00:00.000,,,0,0,_N/A,Tour,0,No
743,ES,Spain,137,CBT,Cabaret Tour,126,ES - CBT - TAB - 1,,2015-10-29 00:00:00.000,2015-10-30 00:00:00.000,,,0,1200,_N/A,Tour,0,No
744,ES,Spain,137,CBT,Cabaret Tour,128,ES - CBT - TCA - 1,,,,,,0,943,_N/A,Tour,0,No
745,ES,Spain,137,CBT,Cabaret Tour,133,ES - CBT - ASP - 1,,2016-05-05 00:00:00.000,2016-05-05 00:00:00.000,,,0,0,_N/A,Tour,0,No
746,ES,Spain,138,GSM,Grease MAD,34,ES - GSM - NTA - 1,,,,,,0,1080,_N/A,Tour,0,No
747,ES,Spain,139,HSM,High School Musical Tour,30,ES - HSM - APM - 1,,,,,,0,1561,_N/A,Tour,0,No
748,ES,Spain,139,HSM,High School Musical Tour,31,ES - HSM - CAEM - 1,,,,,,0,1197,_N/A,Tour,0,No
749,ES,Spain,139,HSM,High School Musical Tour,38,ES - HSM - TTB - 1,,2015-11-18 00:00:00.000,2015-11-19 00:00:00.000,,,0,1437,_N/A,Tour,0,No
750,ES,Spain,139,HSM,High School Musical Tour,39,ES - HSM - TCV - 1,,,,,,0,930,_N/A,Tour,0,No
751,ES,Spain,139,HSM,High School Musical Tour,41,ES - HSM - LDV - 1,,,,,,0,1450,_N/A,Sit Down,1,Yes
752,ES,Spain,139,HSM,High School Musical Tour,45,ES - HSM - TAR - 1,,,,,,0,1100,_N/A,Tour,0,No
753,ES,Spain,139,HSM,High School Musical Tour,124,ES - HSM - CARSED - 1,,,,,,0,0,_N/A,Tour,0,No
754,ES,Spain,139,HSM,High School Musical Tour,125,ES - HSM - TPA - 1,,,,,,0,1072,_N/A,Tour,0,No
755,ES,Spain,139,HSM,High School Musical Tour,126,ES - HSM - TAB - 1,,,,,,0,1200,_N/A,Tour,0,No
756,ES,Spain,139,HSM,High School Musical Tour,130,ES - HSM - TBH - 1,,2014-12-04 00:00:00.000,2014-12-05 00:00:00.000,,,0,700,_N/A,Tour,0,No
757,ES,Spain,139,HSM,High School Musical Tour,131,ES - HSM - TVE - 1,,,,,,0,910,_N/A,Tour,0,No
758,ES,Spain,139,HSM,High School Musical Tour,133,ES - HSM - ASP - 1,,,,,,0,0,_N/A,Tour,0,No
759,ES,Spain,139,HSM,High School Musical Tour,140,ES - HSM - AS - 1,,,,,,0,0,_N/A,Tour,0,No
760,ES,Spain,139,HSM,High School Musical Tour,142,ES - HSM - POA - 1,,,,,,0,1729,_N/A,Tour,0,No
761,ES,Spain,139,HSM,High School Musical Tour,144,ES - HSM - TAV - 1,,,,,,0,1003,_N/A,Tour,0,No
762,ES,Spain,139,HSM,High School Musical Tour,145,ES - HSM - TLA - 1,,2016-03-03 00:00:00.000,2016-03-04 00:00:00.000,,,0,800,_N/A,Tour,0,No
763,ES,Spain,139,HSM,High School Musical Tour,152,ES - HSM - BAL - 1,,,,,,0,1408,_N/A,Tour,0,No
764,ES,Spain,140,CBM,Cabaret MAD,34,ES - CBM - NTA - 1,,,,,,0,1080,_N/A,Tour,0,No
765,ES,Spain,141,CBB,Cabaret BCN,135,ES - CBB - TNA - 1,,,,,,0,0,_N/A,Tour,0,No
766,ES,Spain,142,LPM,Los Productores MAD,47,ES - LPM - COL - 1,,,,,,0,1395,_N/A,Sit Down,1,Yes
767,ES,Spain,143,HBB,HOTEL LA BELLA Y LA BESTIA BARCELONA,137,ES - HBB - HB - 1,,,,,,0,0,_N/A,Tour,0,No
768,ES,Spain,144,BBB,La Bella y la Bestia BCN,121,ES - BBB - BTM - 1,,,,,,0,6500,_N/A,Tour,0,No
769,ES,Spain,145,BBT,La Bella y la Bestia Tour,28,ES - BBT - FBS - 1,,,,,,0,2167,_N/A,Tour,0,No
770,ES,Spain,145,BBT,La Bella y la Bestia Tour,37,ES - BBT - TPV - 1,,,,,,0,906,_N/A,Tour,0,No
771,ES,Spain,145,BBT,La Bella y la Bestia Tour,39,ES - BBT - TCV - 1,,1899-12-31 00:00:00.000,1899-12-31 00:00:00.000,,,0,930,_N/A,Tour,0,No
772,ES,Spain,146,BBM,La Bella y la Bestia MAD,47,ES - BBM - COL - 1,,,,,,0,1395,_N/A,Sit Down,1,Yes
773,ES,Spain,147,CCB,Chicago BCN,38,ES - CCB - TTB - 1,,,,,,0,1437,_N/A,Tour,0,No
774,ES,Spain,148,CCT,Chicago Tour,35,ES - CCT - PEG - 1,,,,,,0,1663,_N/A,Tour,0,No
775,ES,Spain,148,CCT,Chicago Tour,45,ES - CCT - TAR - 1,,2016-09-14 00:00:00.000,2016-09-14 00:00:00.000,,,0,1100,_N/A,Tour,0,No
776,ES,Spain,148,CCT,Chicago Tour,136,ES - CCT - CC - 1,,,,,,0,0,_N/A,Tour,0,No
777,ES,Spain,149,CCM,Chicado MAD,34,ES - CCM - NTA - 1,,,,,,0,1080,_N/A,Tour,0,No
778,ES,Spain,150,CMM,Chicado MAD II,47,ES - CMM - COL - 1,,2015-12-02 00:00:00.000,2015-12-03 00:00:00.000,,,0,1395,_N/A,Sit Down,1,Yes
779,ES,Spain,151,MMD,Mamma Mía! MAD 2005,41,ES - MMD - LDV - 1,,2016-04-28 00:00:00.000,2016-04-28 00:00:00.000,,,0,1450,_N/A,Sit Down,1,Yes
780,ES,Spain,152,MBC,Mamma Mía! BCN 2008,121,ES - MBC - BTM - 1,,,,,,0,6500,_N/A,Tour,0,No
781,ES,Spain,153,LMM,Los Miserables MAD,41,ES - LMM - LDV - 1,,,,,,0,1450,_N/A,Sit Down,1,Yes
782,ES,Spain,154,LMB,Los Miserables BCN,121,ES - LMB - BTM - 1,,2016-09-21 00:00:00.000,2016-09-22 00:00:00.000,,,0,6500,_N/A,Tour,0,No
783,RU,Russia,53,POTO,Призрак Оперы,157,RU - POTO - KRM - 1,2017-12-22 00:00:00.000,2018-03-16 00:00:00.000,2018-03-16 00:00:00.000,2018-03-17 00:00:00.000,2018-03-17 00:00:00.000,0,5662,_N/A,Sit Down,1,Yes
784,NL,Netherlands,68,HAIR,HAIR,159,NL - HAIR - DLMWS - 1,2016-09-21 00:00:00.000,,,2017-04-23 00:00:00.000,2017-04-23 00:00:00.000,1,949,_N/A,Tour,0,No
785,NL,Netherlands,69,CDR,Ciske De Rat 2016,159,NL - CDR - DLMWS - 1,2016-01-23 00:00:00.000,2016-11-20 00:00:00.000,2016-11-10 00:00:00.000,2017-07-23 00:00:00.000,2017-07-23 00:00:00.000,1,949,_N/A,Tour,0,No
786,NL,Netherlands,70,SIMRE,Simone - Reprise,158,NL - SIMRE - DLMMD - 1,,,,,,1,655,_N/A,Tour,0,No
787,NL,Netherlands,77,DG,Dreamgirls,159,NL - DG - DLMWS - 1,2015-02-18 00:00:00.000,,,2015-07-26 00:00:00.000,2015-07-26 00:00:00.000,1,949,_N/A,Tour,0,No
788,NL,Netherlands,83,RL,Robert Long,158,NL - RL - DLMMD - 1,2015-07-16 00:00:00.000,,,,,1,655,_N/A,Tour,0,No
789,NL,Netherlands,84,SIM,Simone,158,NL - SIM - DLMMD - 1,,,,,,1,655,_N/A,Tour,0,No
790,NL,Netherlands,85,SON,Sonneveld,159,NL - SON - DLMWS - 1,,,,,,1,655,_N/A,Tour,0,No
791,NL,Netherlands,87,TWEE,De Tweeling,159,NL - TWEE - DLMWS - 1,2015-05-01 00:00:00.000,,,,,1,949,_N/A,Tour,0,No
792,NL,Netherlands,88,SIMRES,Simone - Reprise sep16,159,NL - SIMRES - DLMWS - 1,,,,,,1,949,_N/A,Tour,0,No
793,NL,Netherlands,109,HGIM,Hij Gelooft In Mij 2012,159,NL - HGIM - DLMWS - 1,2012-05-30 00:00:00.000,2012-11-11 00:00:00.000,2012-11-02 00:00:00.000,2015-01-04 00:00:00.000,2015-01-04 00:00:00.000,1,949,_N/A,Tour,0,No
794,NL,Netherlands,166,ANNIEMG,"Was getekend, Annie M.G. Schmidt",159,NL - ANNIEMG - DLMWS - 1,2017-06-22 00:00:00.000,2017-09-24 00:00:00.000,2017-09-19 00:00:00.000,2019-01-13 00:00:00.000,2019-01-13 00:00:00.000,1,949,_N/A,Tour,1,Yes
795,NL,Netherlands,166,ANNIEMG,"Was getekend, Annie M.G. Schmidt",160,NL - ANNIEMG - HENG - 1,,,,,,1,880,_N/A,Tour,0,No
796,NL,Netherlands,175,ELIIC,Elisabeth - In Concert 2018,161,NL - ELIIC18 - SOEST - 1,2018-02-05 00:00:00.000,2018-06-08 00:00:00.000,2018-06-08 00:00:00.000,,,1,4109,_N/A,Sit Down,1,Yes
797,FR,France,176,CHI,Chicago,23,FR - CHI - TMO - 0,2018-02-06 00:00:00.000,2018-09-26 00:00:00.000,2018-09-18 00:00:00.000,2019-06-30 00:00:00.000,2019-06-30 00:00:00.000,1,1596,Théâtre Mogador,Sit Down,1,Yes
798,ES,Spain,177,ANA,Anastasia,47,ES - ANA - COL - 1,2018-03-14 00:00:00.000,2018-10-04 00:00:00.000,2018-09-26 00:00:00.000,2020-06-28 00:00:00.000,2020-06-28 00:00:00.000,0,1396,_N/A,Sit Down,1,Yes
799,NL,Netherlands,178,MM18,Mamma Mia,27,NL - MM18 - BTU - 1,2018-03-20 00:00:00.000,2018-09-23 00:00:00.000,2018-09-06 00:00:00.000,2019-12-29 00:00:00.000,2019-12-29 00:00:00.000,1,1548,_N/A,Sit Down,1,Yes
800,FR,France,176,CHI,Chicago,23,FR - CHI - TMO - 1,2018-02-06 00:00:00.000,2018-09-26 00:00:00.000,2018-09-18 00:00:00.000,2019-06-30 00:00:00.000,2019-06-30 00:00:00.000,0,1596,Théâtre Mogador,Sit Down,1,Yes
801,DE,Germany,179,AN,Anastasia,12,DE - AN - PAL - 1,2018-03-19 00:00:00.000,2018-11-15 00:00:00.000,2018-11-17 00:00:00.000,2019-10-13 00:00:00.000,2019-10-13 00:00:00.000,1,1801,_N/A,Sit Down,1,Yes
802,DE,Germany,125,GHO,Ghost,6,DE - GHO - OPH - 1,2018-03-22 00:00:00.000,2018-10-28 00:00:00.000,2018-10-30 00:00:00.000,2019-01-13 00:00:00.000,2019-01-13 00:00:00.000,1,1376,_N/A,Sit Down,1,Yes
803,DE,Germany,180,ALACON,Aladdin in Concert,5,DE - ALACON - TNF - 1,2018-03-23 00:00:00.000,2018-04-23 00:00:00.000,2018-04-23 00:00:00.000,2018-04-23 00:00:00.000,2018-04-23 00:00:00.000,1,1880,_N/A,Event,0,No
804,NL,Netherlands,181,ROMY,Romy Monteiro - All At Once,26,NL - ROMY - ACT - 1,,,,,,1,1869,_N/A,Tour,0,No
805,NL,Netherlands,181,ROMY,Romy Monteiro - All At Once,27,NL - ROMY - BTU - 1,,,,,,1,1563,_N/A,Tour,0,No
806,DE,Germany,14,TDV,Tanz der Vampire,9,DE - TDV - TDW - 4,2018-05-14 00:00:00.000,2018-10-21 00:00:00.000,2018-10-23 00:00:00.000,2019-03-17 00:00:00.000,2019-03-17 00:00:00.000,1,1609,_N/A,Sit Down,1,Yes
807,DE,Germany,182,PAR,Paramour,5,DE - PAR - TNF - 1,2018-05-22 00:00:00.000,2019-04-14 00:00:00.000,2019-04-16 00:00:00.000,2020-03-12 00:00:00.000,2020-03-12 00:00:00.000,1,1874,_N/A,Sit Down,1,Yes
808,DE,Germany,183,BOH,Bat Out Of Hell,11,DE - BOH - MET - 1,2018-06-14 00:00:00.000,2018-11-08 00:00:00.000,2018-11-10 00:00:00.000,2019-09-22 00:00:00.000,2019-09-22 00:00:00.000,1,1647,_N/A,Sit Down,1,Yes
809,DE,Germany,1,ALA,Aladdin,2,DE - ALA - APO - 1,2018-06-21 00:00:00.000,2019-03-21 00:00:00.000,2019-03-22 00:00:00.000,2023-01-19 00:00:00.000,2023-01-19 00:00:00.000,0,1842,_N/A,Sit Down,1,Yes
810,NL,Netherlands,181,ROMY,Romy Monteiro - All At Once,90,NL - ROMY - ORP - 1,,,,,,1,1563,_N/A,Tour,0,No
811,NL,Netherlands,181,ROMY,Romy Monteiro - All At Once,77,NL - ROMY - LAMP - 1,,,,,,1,1563,_N/A,Tour,0,No
812,DE,Germany,184,AME,Die fabelhafte Welt der Amélie,154,DE - AME - TIW - 1,2018-09-12 00:00:00.000,2019-02-14 00:00:00.000,2019-02-16 00:00:00.000,2019-10-31 00:00:00.000,2019-10-31 00:00:00.000,1,674,_N/A,Sit Down,1,Yes
813,DE,Germany,185,BAN,The Band,9,DE - BAN - TDW - 1,2018-09-25 00:00:00.000,2019-04-11 00:00:00.000,2019-04-13 00:00:00.000,2019-09-15 00:00:00.000,2019-09-15 00:00:00.000,1,1647,_N/A,Sit Down,1,Yes
814,DE,Germany,186,TINA,Tina,6,DE - TINA - OPH - 1,,,,,,0,1314,_N/A,Sit Down,1,Yes
815,NL,Netherlands,187,ANA,Anastasia,26,NL - ANA - ACT - 1,2019-02-14 00:00:00.000,2019-09-22 00:00:00.000,2019-09-05 00:00:00.000,2020-03-12 00:00:00.000,2020-03-12 00:00:00.000,1,1863,_N/A,Sit Down,1,Yes
816,NL,Netherlands,188,BREL,Brel,159,NL - BREL - DLMWS - 1,,,,,,0,949,_N/A,Sit Down,1,Yes
817,NL,Netherlands,189,FLOD,Flodder,27,NL - FLOD - BTU - 1,,,,,,0,1560,_N/A,Sit Down,1,Yes
818,NL,Netherlands,190,LAZ,Lazarus,159,NL - LAZ - DLMWS - 1,2018-12-03 00:00:00.000,2019-10-13 00:00:00.000,2019-10-03 00:00:00.000,2020-04-05 00:00:00.000,2020-04-05 00:00:00.000,0,949,_N/A,Sit Down,1,Yes
819,NL,Netherlands,191,PW,Pretty Woman,27,NL - PW - BTU - 1,,,,,,0,1560,_N/A,Sit Down,1,Yes
820,NL,Netherlands,181,ROMY,Romy Monteiro - All At Once,97,NL - ROMY - SCHALM - 1,,,,,,1,1563,_N/A,Tour,0,No
821,NL,Netherlands,181,ROMY,Romy Monteiro - All At Once,55,NL - ROMY - ALM - 1,,,,,,1,820,_N/A,Tour,0,No
822,NL,Netherlands,181,ROMY,Romy Monteiro - All At Once,64,NL - ROMY - FLINT - 1,,,,,,1,770,_N/A,Tour,0,No
823,NL,Netherlands,181,ROMY,Romy Monteiro - All At Once,81,NL - ROMY - MARK - 1,,,,,,1,685,_N/A,Tour,0,No
824,NL,Netherlands,181,ROMY,Romy Monteiro - All At Once,82,NL - ROMY - MART - 1,,,,,,1,1550,_N/A,Tour,0,No
825,NL,Netherlands,181,ROMY,Romy Monteiro - All At Once,89,NL - ROMY - ORAN - 1,,,,,,1,800,_N/A,Tour,0,No
826,NL,Netherlands,181,ROMY,Romy Monteiro - All At Once,102,NL - ROMY - TAQA - 1,,,,,,1,694,_N/A,Tour,0,No
827,NL,Netherlands,181,ROMY,Romy Monteiro - All At Once,69,NL - ROMY - ISALA - 1,,,,,,1,493,_N/A,Tour,0,No
828,NL,Netherlands,181,ROMY,Romy Monteiro - All At Once,80,NL - ROMY - MAAS - 1,,,,,,1,764,_N/A,Tour,0,No
829,NL,Netherlands,181,ROMY,Romy Monteiro - All At Once,83,NL - ROMY - MEER - 1,,,,,,1,521,_N/A,Tour,0,No
830,NL,Netherlands,181,ROMY,Romy Monteiro - All At Once,86,NL - ROMY - NIJ - 1,,,,,,1,920,_N/A,Tour,0,No
831,NL,Netherlands,181,ROMY,Romy Monteiro - All At Once,93,NL - ROMY - PARKH - 1,,,,,,1,920,_N/A,Tour,0,No
832,NL,Netherlands,181,ROMY,Romy Monteiro - All At Once,100,NL - ROMY - SPIE - 1,,,,,,1,919,_N/A,Tour,0,No
833,NL,Netherlands,181,ROMY,Romy Monteiro - All At Once,162,NL - ROMY - DORDT - 1,,,,,,1,755,_N/A,Tour,0,No
834,NL,Netherlands,181,ROMY,Romy Monteiro - All At Once,91,NL - ROMY - PAR - 1,,,,,,1,879,_N/A,Tour,0,No
835,NL,Netherlands,181,ROMY,Romy Monteiro - All At Once,108,NL - ROMY - VRIJ - 1,,,,,,1,900,_N/A,Tour,0,No
836,NL,Netherlands,181,ROMY,Romy Monteiro - All At Once,116,NL - ROMY - ZOE - 1,,,,,,1,780,_N/A,Tour,0,No
837,NL,Netherlands,181,ROMY,Romy Monteiro - All At Once,61,NL - ROMY - CHASSE - 1,,,,,,1,1431,_N/A,Tour,0,No
838,NL,Netherlands,181,ROMY,Romy Monteiro - All At Once,88,NL - ROMY - OLUX - 1,,,,,,1,909,_N/A,Tour,0,No
839,NL,Netherlands,181,ROMY,Romy Monteiro - All At Once,103,NL - ROMY - TIL - 1,,,,,,1,840,_N/A,Tour,0,No
840,NL,Netherlands,181,ROMY,Romy Monteiro - All At Once,92,NL - ROMY - PARKE - 1,,,,,,1,932,_N/A,Tour,0,No
841,NL,Netherlands,181,ROMY,Romy Monteiro - All At Once,72,NL - ROMY - KENN - 1,,,,,,1,602,_N/A,Tour,0,No
842,DE,Germany,192,TIN,TINA - Das Tina Turner Musical,6,DE - TIN - OPH - 1,2018-09-18 00:00:00.000,2019-03-03 00:00:00.000,2019-03-05 00:00:00.000,2022-08-18 00:00:00.000,2022-08-18 00:00:00.000,1,1373,_N/A,Sit Down,1,Yes
843,NL,Netherlands,181,ROMY,Romy Monteiro - All At Once,163,NL - ROMY - STOE - 1,,,,,,1,650,_N/A,Tour,0,No
844,NL,Netherlands,181,ROMY,Romy Monteiro - All At Once,164,NL - ROMY - MAAG - 1,,,,,,1,0,_N/A,Tour,0,No
845,NL,Netherlands,181,ROMY,Romy Monteiro - All At Once,165,NL - ROMY - ATL - 1,,,,,,1,822,_N/A,Tour,0,No
846,NL,Netherlands,181,ROMY,Romy Monteiro - All At Once,67,NL - ROMY - HARM - 1,,,,,,1,950,_N/A,Tour,0,No
847,NL,Netherlands,193,TINA,TINA,27,NL - TINA - BTU - 1,2019-10-10 00:00:00.000,2020-02-09 00:00:00.000,2020-02-01 00:00:00.000,,,0,1561,_N/A,Sit Down,1,Yes
848,UK,United Kingdom,194,_N/A,_N/A,166,UK - _N/A,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0,_N/A,_N/A,0,No
849,UK,United Kingdom,195,_UNK,_Unknown,167,UK - _UNK,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0,_UNK,_UNK,0,No
850,NL,Netherlands,181,ROMY,Romy Monteiro - All At Once,78,NL - ROMY - LEEST - 1,,,,,,1,500,_N/A,Tour,0,No
851,NL,Netherlands,181,ROMY,Romy Monteiro - All At Once,111,NL - ROMY - ZAAN - 1,,,,,,1,879,_N/A,Tour,0,No
852,DE,Germany,7,MM,Mamma Mia!,1,DE - MM - COL - 2,2018-11-29 00:00:00.000,2019-05-09 00:00:00.000,2019-05-10 00:00:00.000,2019-06-02 00:00:00.000,2019-06-02 00:00:00.000,1,1486,_N/A,Tour,0,No
853,NL,Netherlands,181,ROMY,Romy Monteiro - All At Once,68,NL - ROMY - HEER - 1,,,,,,1,1057,_N/A,Tour,0,No
854,NL,Netherlands,181,ROMY,Romy Monteiro - All At Once,74,NL - ROMY - KOM - 1,,,,,,1,650,_N/A,Tour,0,No
855,NL,Netherlands,181,ROMY,Romy Monteiro - All At Once,96,NL - ROMY - RIJS - 1,,,,,,1,700,_N/A,Tour,0,No
856,DE,Germany,196,PW,Pretty Woman,4,DE - PW - TAE - 1,2018-12-13 00:00:00.000,2019-09-29 00:00:00.000,2019-09-29 00:00:00.000,2020-03-12 00:00:00.000,2020-03-12 00:00:00.000,1,1887,_N/A,Sit Down,1,Yes
857,NL,Netherlands,181,ROMY,Romy Monteiro - All At Once,105,NL - ROMY - VEL - 1,,,,,,1,764,_N/A,Tour,0,No
858,NL,Netherlands,197,AIC,Aida - In Concert,168,NL - AIC - AUTO - 1,2019-01-15 00:00:00.000,2019-06-20 00:00:00.000,2019-06-20 00:00:00.000,2019-06-30 00:00:00.000,2019-06-30 00:00:00.000,1,4109,_N/A,Sit Down,1,Yes
859,UK,United Kingdom,198,TIN,TINA - The Tina Turner Musical,169,UK - TIN - ALD - 1,,,,,,0,1150,_N/A,Sit Down,1,Yes
860,DE,Germany,7,MM,Mamma Mia!,9,DE - MM - TDW - 2,2019-02-27 00:00:00.000,2019-09-22 00:00:00.000,2019-09-22 00:00:00.000,2020-03-12 00:00:00.000,2020-03-12 00:00:00.000,1,1653,_N/A,Sit Down,1,Yes
861,FR,France,199,GHO,Ghost,23,FR - GHO - TMO - 0,2019-03-12 00:00:00.000,2019-09-26 00:00:00.000,2019-09-15 00:00:00.000,2020-06-21 00:00:00.000,2020-06-21 00:00:00.000,0,1606,Théâtre Mogador,Sit Down,1,Yes
862,FR,France,199,GHO,Ghost,23,FR - GHO - TMO - 1,2019-03-12 00:00:00.000,2019-09-26 00:00:00.000,2019-09-15 00:00:00.000,2020-06-21 00:00:00.000,2020-06-21 00:00:00.000,1,1606,Théâtre Mogador,Sit Down,1,Yes
863,DE,Germany,125,GHO,Ghost,12,DE - GHO - PAL - 1,2019-04-16 00:00:00.000,2019-11-07 00:00:00.000,2019-11-08 00:00:00.000,2020-03-12 00:00:00.000,2020-03-12 00:00:00.000,1,1803,_N/A,Sit Down,1,Yes
864,DE,Germany,14,TDV,Tanz der Vampire,11,DE - TDV - MET - 2,2019-05-07 00:00:00.000,2019-10-10 00:00:00.000,2019-10-12 00:00:00.000,2020-03-12 00:00:00.000,2020-03-12 00:00:00.000,1,1647,_N/A,Sit Down,1,Yes
865,US,United States of America,200,_N/A,_N/A,170,US - _N/A,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0,_N/A,_N/A,0,No
866,US,United States of America,201,_UNK,_Unknown,171,US - _UNK,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0,_UNK,_UNK,0,No
867,US,United States of America,202,TIN,TINA - The Tina Turner Musical,172,US - TIN - LFT - 1,2019-03-01 00:00:00.000,2019-11-07 00:00:00.000,2019-10-12 00:00:00.000,,,0,1500,_N/A,Sit Down,1,Yes
868,NL,Netherlands,203,ALA,Disney's Aladdin,26,NL - ALA - ACT - 1,2021-04-06 00:00:00.000,2021-09-26 00:00:00.000,2021-09-18 00:00:00.000,,,0,1863,_N/A,Sit Down,1,Yes
869,ES,Spain,204,TINA,"Tina, el musical",47,ES - TINA - COL - 1,2021-05-13 00:00:00.000,2021-10-01 00:00:00.000,2021-10-01 00:00:00.000,2023-01-08 00:00:00.000,,0,1396,_N/A,Sit Down,1,Yes
870,DE,Germany,4,GVN,Der Glöckner von Notre Dame,11,DE - GVN - MET - 1,,,,,,1,1636,_N/A,Sit Down,1,Yes
871,DE,Germany,9,NY,Ich war noch niemals in New York,9,DE - NY - TDW - 3,2019-10-10 00:00:00.000,2020-05-14 00:00:00.000,2020-05-14 00:00:00.000,2020-05-14 00:00:00.000,2020-05-14 00:00:00.000,1,1653,_N/A,Sit Down,1,Yes
872,DE,Germany,14,TDV,Tanz der Vampire,12,DE - TDV - PAL - 3,2019-09-19 00:00:00.000,2021-10-05 00:00:00.000,2021-10-02 00:00:00.000,2023-09-17 00:00:00.000,,0,1770,_N/A,Sit Down,1,Yes
873,DE,Germany,62,WWR,We Will Rock You,11,DE - WWR - MET - 1,,,,,,1,1636,_N/A,Sit Down,1,Yes
874,DE,Germany,192,TIN,TINA - Das Tina Turner Musical,12,DE - TIN - PAL - 1,2019-11-14 00:00:00.000,,,,,1,1809,_N/A,Sit Down,1,Yes
875,DE,Germany,206,HA,Hamilton,6,DE - HA - OPH - 1,2020-11-12 00:00:00.000,2022-10-06 00:00:00.000,2022-09-24 00:00:00.000,,,0,1382,_N/A,Sit Down,1,Yes
876,DE,Germany,207,BST,Backstage Tour,173,DE - BST - BSTAPO - 1,,,,,,0,20,_N/A,_N/A,0,No
877,DE,Germany,207,BST,Backstage Tour,176,DE - BST - BSTPAL - 1,,,,,,0,20,_N/A,_N/A,0,No
878,DE,Germany,207,BST,Backstage Tour,175,DE - BST - BSTOPH - 1,,,,,,0,20,_N/A,_N/A,0,No
879,DE,Germany,207,BST,Backstage Tour,177,DE - BST - BSTTAE - 1,,,,,,0,20,_N/A,_N/A,0,No
880,DE,Germany,207,BST,Backstage Tour,178,DE - BST - BSTMET - 1,,,,,,0,20,_N/A,_N/A,0,No
881,DE,Germany,207,BST,Backstage Tour,179,DE - BST - BSTTDW - 1,,,,,,0,20,_N/A,_N/A,0,No
882,DE,Germany,207,BST,Backstage Tour,180,DE - BST - BSTTHH - 1,,,,,,0,30,_N/A,_N/A,0,No
883,DE,Germany,207,BST,Backstage Tour,181,DE - BST - BSTTNF - 1,,,,,,0,30,_N/A,_N/A,0,No
884,NL,Netherlands,77,DG,Dreamgirls,183,NL - DG - TOURNL - 1,,,,,,1,0,_N/A,Tour,0,No
885,NL,Netherlands,86,TSOM,The Sound Of Music 2015,183,NL - TSOM - TOURNL - 1,,,,,,1,0,_N/A,Tour,0,No
886,NL,Netherlands,105,MM09,Mamma Mia 2009,183,NL - MM09 - TOURNL - 1,,,,,,1,0,_N/A,Tour,0,No
887,NL,Netherlands,107,EVITA,Evita,183,NL - EVITA - TOURNL - 1,,,,,,1,0,_N/A,Tour,0,No
888,NL,Netherlands,112,SNF,Saturday Night Fever,183,NL - SNF - TOURNL - 1,,,,,,1,0,_N/A,Tour,0,No
889,NL,Netherlands,114,MERMAID,Disney's The Little Mermaid,183,NL - MERMAID - TOURNL - 1,,,,,,1,0,_N/A,Tour,0,No
890,NL,Netherlands,115,JOSEPH,Joseph And The Amazing Technicolor Dreamcoat,183,NL - JOSEPH - TOURNL - 1,,,,,,1,0,_N/A,Tour,0,No
891,NL,Netherlands,208,AOL,Aspects Of Love,183,NL - AOL - TOURNL - 1,,,,,,1,0,_N/A,Tour,0,No
892,NL,Netherlands,209,ASU,All Shook Up,183,NL - ASU - TOURNL - 1,,,,,,1,0,_N/A,Tour,0,No
893,NL,Netherlands,210,BTBTOUR,Disney's Beauty And The Beast - Tour,183,NL - BTBTOUR - TOURNL - 1,,,,,,1,0,_N/A,Tour,0,No
894,NL,Netherlands,211,CAGE,La Cage Aux Folles,183,NL - CAGE - TOURNL - 1,,,,,,1,0,_N/A,Tour,0,No
895,NL,Netherlands,212,CATS,Cats,183,NL - CATS - TOURNL - 1,,,,,,1,0,_N/A,Tour,0,No
896,NL,Netherlands,213,CDRTOUR,Ciske De Rat - Tour,183,NL - CDRTOUR - TOURNL - 1,,,,,,1,0,_N/A,Tour,0,No
897,NL,Netherlands,214,COPA,Copacabana,183,NL - COPA - TOURNL - 1,,,,,,1,0,_N/A,Tour,0,No
898,NL,Netherlands,215,CRAZY,Crazy For You,183,NL - CRAZY - TOURNL - 1,,,,,,1,0,_N/A,Tour,0,No
899,NL,Netherlands,217,FOSSE,Fosse,183,NL - FOSSE - TOURNL - 1,,,,,,1,0,_N/A,Tour,0,No
